Dividend  Divisor Quotient Remainder
6D2F9E76 3286D3C2 00000002 0821F6F2
31D0CD52 989A9B36 00000000 31D0CD52
231EA215 F1354706 00000000 231EA215
74C3383F 5F309FE2 00000001 1592985D
DD77F442 71468143 00000001 6C3172FF
15D8AB83 5C5F83F2 00000000 15D8AB83
7FD18DE9 1233DF28 00000007 006673D1
3714A57A EB69EF6E 00000000 3714A57A
D516397F 54D85F38 00000002 2B657B0F
4CCCC705 C928421D 00000000 4CCCC705
203FF6BB E30D9164 00000000 203FF6BB
0ED85312 11031DE4 00000000 0ED85312
20014F8E CB589326 00000000 20014F8E
AACF6916 2EFE6CD6 00000003 1DD42294
59675622 217A5490 00000002 1672AD02
034BBB93 029B0C3F 00000001 00B0AF54
FAB517C8 3BC095DB 00000004 0BB2C05C
334235E4 DA135FA0 00000000 334235E4
88BB7BB5 6BBD3789 00000001 1CFE442C
501B2D2B 440E14F4 00000001 0C0D1837
EA23EDF3 3026FD53 00000004 2987F8A7
DE55F2E0 00ACF8A8 00000149 000A62F8
1A79D8D6 1DA6B66C 00000000 1A79D8D6
74AE9C8C B128CAA3 00000000 74AE9C8C
DB921AE6 97CCDD07 00000001 43C53DDF
42F2304E 8A2D0DA5 00000000 42F2304E
749AACC9 830C339D 00000000 749AACC9
8F020B9F 523E2546 00000001 3CC3E659
F3AF0745 1E49BCB1 00000008 016121BD
22E7E9AC 40530431 00000000 22E7E9AC
55A9C74B A8D7E225 00000000 55A9C74B
FB50452A DB662D14 00000001 1FEA1816
C97CE407 009875CC 00000152 00315CAF
6B5941C0 DDDFE4D2 00000000 6B5941C0
3931EEFC 522D4182 00000000 3931EEFC
B906C9AA 523975CD 00000002 1493DE10
B1EAAA28 7779A6C6 00000001 3A710362
7EF6C8CA 42854A7D 00000001 3C717E4D
0D29D8A6 B70425E0 00000000 0D29D8A6
9BB20D7D 28AA5FB3 00000003 21B2EE64
D3D8DFB0 41101B2F 00000003 10A88E23
8726DDCB 1D5D29BE 00000004 11B236D3
5147B5CB F2070FFC 00000000 5147B5CB
25262B13 3EEF3CC8 00000000 25262B13
2DE7446E 57E888FA 00000000 2DE7446E
51FAC24C 5FC1FC51 00000000 51FAC24C
7C428133 388CDEE2 00000002 0B28C36F
95AAF80B E2150253 00000000 95AAF80B
A7A19648 3673593C 00000003 04478A94
68C6A21D 6361BFB9 00000001 0564E264
542FE0D0 DF409DAC 00000000 542FE0D0
0ABCC0EC 59C1D711 00000000 0ABCC0EC
FB6E485F 0FDE5BF9 0000000F 0D66E4C8
82342E5E 85679450 00000000 82342E5E
86D09E63 DA6E33EA 00000000 86D09E63
4620811F 3CE9C9D6 00000001 0936B749
5DE23176 896C1B63 00000000 5DE23176
CFB6931F F4D0BD53 00000000 CFB6931F
F336BAAE 8410D96B 00000001 6F25E143
B63CD4DD C69953CD 00000000 B63CD4DD
0F9994D4 208FBFE6 00000000 0F9994D4
C5188009 A64D888D 00000001 1ECAF77C
FF7E045B F1487474 00000001 0E358FE7
6422DF1F 11019F7F 00000005 0F1AC1A4
B81A7372 7FB991CE 00000001 3860E1A4
00AD4ACD 6E151647 00000000 00AD4ACD
C0E4063E CC8E73BA 00000000 C0E4063E
21C5CE48 39FF4662 00000000 21C5CE48
DE9F7D39 B428B8F0 00000001 2A76C449
DEB71458 2FFD6696 00000004 1EC17A00
A1D8A653 62CD864B 00000001 3F0B2008
1D723E2F B8A0D031 00000000 1D723E2F
597D9D39 339BC6C3 00000001 25E1D676
2B6496D4 39782BCA 00000000 2B6496D4
86BD1108 6AF6C0E0 00000001 1BC65028
7A09D9D7 83138F4A 00000000 7A09D9D7
70C06878 57419050 00000001 197ED828
7001C494 13604C93 00000005 0F2045B5
30E42212 BD9F2578 00000000 30E42212
F34A64B3 DB38AE6B 00000001 1811B648
90E83BD5 36288840 00000002 24972B55
81EAB0E1 AC795D34 00000000 81EAB0E1
CECC2EA8 B0B7BB1F 00000001 1E147389
6F60D0EE 1AB9E3DB 00000004 04794182
04E33C90 3FAF9E5E 00000000 04E33C90
CBE81160 1F594D9F 00000006 0FD03FA6
C7024021 3AF42518 00000003 1625D0D9
2CBA1A00 E1EF7815 00000000 2CBA1A00
7F578468 3BCF76A2 00000002 07B89724
7867C4F2 937A1B03 00000000 7867C4F2
BFB0C271 91DC9B25 00000001 2DD4274C
676F176F 2055671E 00000003 066EE215
8C20D818 206AE0F1 00000004 0A755454
4E2E156D E92A6B2A 00000000 4E2E156D
F2C80B74 10F36D45 0000000E 057811AE
163CB646 B5710346 00000000 163CB646
8F98EBF9 70F19A2B 00000001 1EA751CE
DDACD7CE C5780EE4 00000001 1834C8EA
A22CE615 6701E3EE 00000001 3B2B0227
0A6D6DD6 DF9D5B1C 00000000 0A6D6DD6
67FD71C7 160FF23A 00000004 0FBDA8DF
0917E1E7 0947076C 00000000 0917E1E7
B4E2DBBB 4805D655 00000002 24D72F11
B7471A0F 3DE56451 00000002 3B7C516D
D16D6A58 5DD61760 00000002 15C13B98
7B25888F 481515B4 00000001 331072DB
1A2E0707 82D97D22 00000000 1A2E0707
6020E008 E3F2D5EB 00000000 6020E008
D30973EB 312B0406 00000004 0E5D63D3
40CDF6C2 866DB4E8 00000000 40CDF6C2
BBAF219E CB1D49F1 00000000 BBAF219E
62F8FE01 1EA15E37 00000003 0714E35C
FBA2B142 7447E857 00000002 1312E094
CDBABBD2 ECE85618 00000000 CDBABBD2
A79CA69E 91FC5BA0 00000001 15A04AFE
8D62E11F 6351BF23 00000001 2A1121FC
378BC7B6 87C14617 00000000 378BC7B6
40CA09B1 1569A0CD 00000003 008D274A
2209E7B6 761F4AAD 00000000 2209E7B6
73DC0E1F 645C2184 00000001 0F7FEC9B
F68F2936 B406C7A9 00000001 4288618D
464A41C0 692B9C24 00000000 464A41C0
92058DB4 468CBFAB 00000002 04EC0E5E
C8CD0C35 99F2FCA2 00000001 2EDA0F93
419E4CF4 E06DACCA 00000000 419E4CF4
28F10AA1 29D7E7AC 00000000 28F10AA1
1486B674 33CE10CF 00000000 1486B674
64A858E9 F2092BC2 00000000 64A858E9
D98EA368 AE34C3A0 00000001 2B59DFC8
E2ACCE56 2BF3174E 00000005 06ED59D0
E8933FEE 0F944EC6 0000000E 0E76F11A
5EEB9D99 A09F16DF 00000000 5EEB9D99
21178E77 2064B0A3 00000001 00B2DDD4
2A6AF24A 3C5CB7BF 00000000 2A6AF24A
2C1216E9 6820E73C 00000000 2C1216E9
03D2AD90 0B27F707 00000000 03D2AD90
F5442386 95CAED3B 00000001 5F79364B
15CE43C2 A8214456 00000000 15CE43C2
BF8C0A33 4A39B0BE 00000002 2B18A8B7
855DAAAE B9F4FC51 00000000 855DAAAE
5ACD9668 AE2B8DAD 00000000 5ACD9668
D7DEC2A1 BF4A17E9 00000001 1894AAB8
057A647E EB8BA1A1 00000000 057A647E
22806FE9 7069BE6D 00000000 22806FE9
0D634D7F 5C33FF74 00000000 0D634D7F
486E78DA 1FBF22D7 00000002 08F0332C
EE146699 0EFB2DBE 0000000F 0D5CB877
DD72F518 440EF8D4 00000003 11460A9C
639AB71D 43378ED7 00000001 20632846
8D06AB00 F283F122 00000000 8D06AB00
D0F65C10 8DE6BA0C 00000001 430FA204
1327C514 4420F64A 00000000 1327C514
31E359F4 C5276BCE 00000000 31E359F4
F9112B7C 6414EA16 00000002 30E75750
100F4EE1 FD4544D9 00000000 100F4EE1
D9E4903A 4342A844 00000003 101C976E
CB914F65 5C03F6E7 00000002 13896197
CD7604E8 0CED2C4E 0000000F 0B906C56
CFFB5A67 EB83B2ED 00000000 CFFB5A67
7526F3FD 85298AA6 00000000 7526F3FD
69A05A3B 43F29CFE 00000001 25ADBD3D
E875516F 046143B5 00000035 00524CF6
0B2E4A0D C3F2BAC8 00000000 0B2E4A0D
76DBD5B1 F12664B2 00000000 76DBD5B1
FB36CAEB 960E706B 00000001 65285A80
4A22AC8A A87D12AE 00000000 4A22AC8A
0DF9F161 5C8F3728 00000000 0DF9F161
98BE93F9 FE02C727 00000000 98BE93F9
93603C5C 15C8BFBE 00000006 10ABBDE8
016014EF 1553D535 00000000 016014EF
2D815AE4 2A93D917 00000001 02ED81CD
C2DC3CB5 B0FCA6A7 00000001 11DF960E
DBEFC35B 89DC7C38 00000001 52134723
1320DE8D 60D9227C 00000000 1320DE8D
CB2B7952 EB19299B 00000000 CB2B7952
CC7C009A 37286404 00000003 2702D48E
BAD7A7DD 7717D15D 00000001 43BFD680
F96DE345 082AD546 0000001E 0468E511
8CEA4CD6 A8B9725F 00000000 8CEA4CD6
48D0539F AB7D41D2 00000000 48D0539F
649B119E 83A83780 00000000 649B119E
16D6D67A B33A7AF6 00000000 16D6D67A
A014A3F5 F281C18C 00000000 A014A3F5
B31230A5 66DB4923 00000001 4C36E782
3F59D8B0 25373AF0 00000001 1A229DC0
D2D5D6A6 E42E0277 00000000 D2D5D6A6
C4006771 66DC8402 00000001 5D23E36F
E9EFF20B C5E4C28E 00000001 240B2F7D
C4CBDBC9 FB7487E2 00000000 C4CBDBC9
FBEBE329 49850FBA 00000003 1F5CB3FB
349A3896 D1D2DD6A 00000000 349A3896
790A8BE7 6769F958 00000001 11A0928F
525A2402 08A5A561 00000009 04875399
D3C4DFBD D72815B9 00000000 D3C4DFBD
65243AC4 F3E4B186 00000000 65243AC4
A6AEB516 2BF81C6B 00000003 22C65FD5
D5C60DBB 10F9863B 0000000C 0A13C2F7
23B9AFFF 6EE23607 00000000 23B9AFFF
EE77889A C3631F40 00000001 2B14695A
BD87FD5D 515C6C51 00000002 1ACF24BB
3139C47B 326BBE19 00000000 3139C47B
57B4F721 C304C76C 00000000 57B4F721
C4E9F346 BF007913 00000001 05E97A33
2343CB2C D26EC597 00000000 2343CB2C
E1266EDA 58482ADA 00000002 30961926
7FAFE73D CB25B4A9 00000000 7FAFE73D
E07C8335 4631850D 00000003 0DE7F40E
012C4DA7 A137ED54 00000000 012C4DA7
A7F34AD6 A8F68CF8 00000000 A7F34AD6
8BA76310 E863A901 00000000 8BA76310
50E75A27 A50AE3BF 00000000 50E75A27
DD1BFE07 2658D3DB 00000005 1D5FDAC0
203DF654 78C359C5 00000000 203DF654
CFEA3B8A F2E4EDB8 00000000 CFEA3B8A
22054727 9A2D06A5 00000000 22054727
D11AE0AC 0DA95AB6 0000000F 042E9002
A6E1263A 46E9527E 00000002 190E813E
FD333610 07DFF0B2 00000020 01351FD0
9D1C4CF5 48D2B968 00000002 0B76DA25
72B9424C F158B4F3 00000000 72B9424C
C22D96EA B72668D7 00000001 0B072E13
32B0CADC D515A3F9 00000000 32B0CADC
7B3420EA 00E9CF80 00000086 00D183EA
ED378791 EADB4FE1 00000001 025C37B0
72E6C38C 7F489D02 00000000 72E6C38C
0B7F13BB 1C7F3405 00000000 0B7F13BB
45C5257E 9BF8BFD0 00000000 45C5257E
0BCB81B6 786A6069 00000000 0BCB81B6
54BB2772 45E53757 00000001 0ED5F01B
80A28EAD CD84EB40 00000000 80A28EAD
37944899 43404568 00000000 37944899
47013FDC 0AAFCDDA 00000006 06E26CC0
0E5708B8 2E9B1CA9 00000000 0E5708B8
FB9DDFA6 25A6A443 00000006 19B60614
852E149A 2B170804 00000003 03E8FC8E
DA7FBE53 575F56D8 00000002 2BC110A3
0A00F3AD 3FC16B03 00000000 0A00F3AD
DB3A93AB 3114B391 00000004 16E7C567
8B6234C7 9680AB95 00000000 8B6234C7
367BB1B7 F3FFC5C4 00000000 367BB1B7
9A986094 78660DF7 00000001 2232529D
36F1C075 188162E1 00000002 05EEFAB3
CDA9DF96 27CCDFE6 00000005 06A98018
E1492891 4FF07948 00000002 41683601
C4A65C60 074FF131 0000001A 0687DD66
92E86D9E 7589CB34 00000001 1D5EA26A
AF150C8B 6868E869 00000001 46AC2422
DDC2CEE5 C97C2017 00000001 1446AECE
3087324B DEC8D486 00000000 3087324B
F7E444E6 AEE16F3D 00000001 4902D5A9
6CA6ED60 7640BA39 00000000 6CA6ED60
9F07CAF5 A3F7DB6E 00000000 9F07CAF5
8742AD41 06CD77CB 00000013 0602C930
2E3A6CB3 5F861C9A 00000000 2E3A6CB3
A83A3D95 3DD42459 00000002 2C91F4E3
3516C6F8 1ABFE563 00000001 1A56E195
4402AD11 67936FAF 00000000 4402AD11
985195F5 AFF061E8 00000000 985195F5
95696D57 0757B543 00000014 028F441B
18FB8890 17BAE729 00000001 0140A167
B9921E64 EB32152C 00000000 B9921E64
103ABDE8 DDA9E28F 00000000 103ABDE8
FB56EFDF D665AA84 00000001 24F1455B
E7078201 5E56CFEC 00000002 2A59E229
BE39C371 E79B1E04 00000000 BE39C371
58A0F2A7 F72844A6 00000000 58A0F2A7
B2C99372 B9784E99 00000000 B2C99372
C9EF2C3D 706F553A 00000001 597FD703
437446E1 EC01920B 00000000 437446E1
5867D143 5303E315 00000001 0563EE2E
0E850EB8 8AEC2AF3 00000000 0E850EB8
827B4D64 3CDBD655 00000002 08C3A0BA
CA01036F 0E443E23 0000000E 02459D85
C8E7D6E2 CB2F9C3B 00000000 C8E7D6E2
1FC06BC6 E3E82515 00000000 1FC06BC6
2FAB4FCE AD597188 00000000 2FAB4FCE
2F350BC5 A64BFB11 00000000 2F350BC5
D90E6771 EEF1C260 00000000 D90E6771
F5D22C4A 436E5962 00000003 2B872024
F8CF6DF3 C1D1C183 00000001 36FDAC70
403B38A2 51C648E6 00000000 403B38A2
4F312B45 DEEE5AA3 00000000 4F312B45
238D8727 D13CC87A 00000000 238D8727
5A64F269 67FE478C 00000000 5A64F269
AD033018 D68C9617 00000000 AD033018
67E253DF 3012AF57 00000002 07BCF531
46E6C56A 8C8FFEC2 00000000 46E6C56A
325EB437 C039B41B 00000000 325EB437
3DB6A4F0 C783B9EF 00000000 3DB6A4F0
A27AFE59 BF909DD0 00000000 A27AFE59
7151AB9D 4373204F 00000001 2DDE8B4E
792DB4F0 8D94C767 00000000 792DB4F0
D26266FF 5A3071A9 00000002 1E0183AD
A9A12D00 5889FE8A 00000001 51172E76
22217340 E3E7B085 00000000 22217340
F3EEA183 BBB25B18 00000001 383C466B
1A807880 83713EBB 00000000 1A807880
AD5CA3C6 EEE5280C 00000000 AD5CA3C6
EDF42382 6A2BBC9C 00000002 199CAA4A
388004AB 841CA2FB 00000000 388004AB
C257FE9D BE084131 00000001 044FBD6C
D3C51C53 D7C40771 00000000 D3C51C53
90591290 0A50A0D9 0000000D 0A40E78B
FD3C2038 EADE5DDD 00000001 125DC25B
840DE7ED C9999E32 00000000 840DE7ED
9453A3F3 0E55D4B3 0000000A 04F954F5
CD805ECB 542CDF6C 00000002 25269FF3
E226D5DB 64E70D17 00000002 1858BBAD
5C25D455 1691841A 00000004 01DFC3ED
B57DD2B2 A435B99A 00000001 11481918
AAFBBF39 41DB8FDD 00000002 27449F7F
455C694B 858437F5 00000000 455C694B
729D5F06 7BF10E24 00000000 729D5F06
E6306B01 5C219A61 00000002 2DED363F
6827AEFE DC4CB278 00000000 6827AEFE
B88FF8DF 1786F691 00000007 13DF3AE8
68FE5E58 B286AA4D 00000000 68FE5E58
0646670E 9FDBBA59 00000000 0646670E
03887C0C EDECB88E 00000000 03887C0C
97D10599 1E21BB8E 00000005 01285BD3
5016367C D9C9F9DF 00000000 5016367C
5A036936 FAFFAA11 00000000 5A036936
53B545D6 3FF86E6A 00000001 13BCD76C
D1DF8C1A 48AC1717 00000002 40875DEC
F05067D1 AC2396A5 00000001 442CD12C
60835623 E8BD15AA 00000000 60835623
9B60ACB5 306D0FA8 00000003 0A197DBD
12166CF3 A18704D6 00000000 12166CF3
161ABF79 4F0B9FC7 00000000 161ABF79
5244F3FF B2E890AD 00000000 5244F3FF
E7BC8F2B F548133C 00000000 E7BC8F2B
0995ABDA E756A020 00000000 0995ABDA
34E11C9A D961FC01 00000000 34E11C9A
786B54DF D23A3E97 00000000 786B54DF
03B90958 7BE65286 00000000 03B90958
91A08F3C F2207B5A 00000000 91A08F3C
5FAF67E5 DA67A4E8 00000000 5FAF67E5
597B6282 BBDD3D35 00000000 597B6282
A79AA2CC 7B8EFE79 00000001 2C0BA453
56CC7EC8 F84ED61A 00000000 56CC7EC8
922B503B 0022D0ED 00000432 001ACDF1
64C246C1 77B1E950 00000000 64C246C1
D528EBB8 76BE0F9A 00000001 5E6ADC1E
2CE5086B E576156A 00000000 2CE5086B
1E28D0DA BF86ECD8 00000000 1E28D0DA
9A6B09A2 CFBFB3D3 00000000 9A6B09A2
2BC2E703 D561A36E 00000000 2BC2E703
1566C859 BA2151C8 00000000 1566C859
F41E2AFA 49830048 00000003 17952A22
6828E7D8 8A1498FA 00000000 6828E7D8
BC919130 7062EE9A 00000001 4C2EA296
41030843 1BC171B3 00000002 098024DD
D9FE19E0 0E1A24F2 0000000F 0675EFB2
21C5D07E 28B30B55 00000000 21C5D07E
14296E26 EB7B677B 00000000 14296E26
792529F4 C380A180 00000000 792529F4
ACAF12CB DCC93822 00000000 ACAF12CB
3FA7437C 28D4CC85 00000001 16D276F7
15FB9B85 5C84300C 00000000 15FB9B85
6413FBC3 455628DB 00000001 1EBDD2E8
16EC044C C5B96778 00000000 16EC044C
53DDF3C1 4FB4D768 00000001 04291C59
0DCA83E9 D4DCEB72 00000000 0DCA83E9
248F0800 BF6EA318 00000000 248F0800
02EF1FAC 612868C0 00000000 02EF1FAC
D933BC72 7C53DDC4 00000001 5CDFDEAE
5904767C 019792BD 00000037 0173EFE1
8EC90B68 4002E668 00000002 0EC33E98
92060B72 5FEAF810 00000001 321B1362
1F0CCBF3 2269B4AA 00000000 1F0CCBF3
1001BB22 8966AB90 00000000 1001BB22
9D24C384 997C7BDE 00000001 03A847A6
1D461C85 253CBD67 00000000 1D461C85
DAA50E3F FF3B9982 00000000 DAA50E3F
39D55360 89741BE4 00000000 39D55360
FC8A2FA4 1870B9D5 0000000A 0822ED52
F791F8A9 A6BE2D70 00000001 50D3CB39
C0B94DF0 CBDCD4EB 00000000 C0B94DF0
4C5267EC 17C6D9BF 00000003 04FDDAAF
0EB19D32 B7FF445D 00000000 0EB19D32
E111E88C F3324B0D 00000000 E111E88C
19AA8027 1EACEAE4 00000000 19AA8027
69AAD457 2326A17D 00000003 0036EFE0
76BB3DCE 86B400B2 00000000 76BB3DCE
3E31FB50 1DA95F61 00000002 02DF3C8E
144A5C5C 090B25ED 00000002 02341082
709C23AA B52AA607 00000000 709C23AA
F1F7A5B6 9BCE74FD 00000001 562930B9
73595E99 126989A5 00000006 04E024BB
3B22A038 17576661 00000002 0C73D376
79501F0E E35A9322 00000000 79501F0E
285B0229 DDCE2551 00000000 285B0229
08EB62A4 921CFB0C 00000000 08EB62A4
147856C8 C6467E79 00000000 147856C8
AE80188E EF5FF879 00000000 AE80188E
F3987E42 AC624377 00000001 47363ACB
A49B253B 564B837B 00000001 4E4FA1C0
BB5B590A 20111594 00000005 1B05ED26
C42A3B12 711BBD7F 00000001 530E7D93
00A42AA6 169CC644 00000000 00A42AA6
38A03ED7 E0D853F8 00000000 38A03ED7
F18AC01F 1F5381C4 00000007 164233C3
3A137C89 EACF1B4D 00000000 3A137C89
F03B2ED6 FB1AC9CD 00000000 F03B2ED6
FD4C4CFB 07E22B5D 00000020 0106E15B
D41FF9CA EC08F183 00000000 D41FF9CA
A445C1ED 113B0DE0 00000009 0932450D
72100820 A85342CF 00000000 72100820
28FC1224 D1D2CE92 00000000 28FC1224
8C8E13BA 65CDF969 00000001 26C01A51
EC808D26 20B20204 00000007 07A27F0A
FD258F33 4250E084 00000003 3632EDA7
7157CED6 0D6FC2E4 00000008 05D9B7B6
584AD079 5C4B3937 00000000 584AD079
B551C42B 2B310069 00000004 088DC287
B48A45C7 18652FDA 00000007 09C5F6D1
349D5D47 504D92AD 00000000 349D5D47
4386BEDF D40DE423 00000000 4386BEDF
719C7FA9 9496668A 00000000 719C7FA9
166D2DB2 4C4DC30A 00000000 166D2DB2
35CC73D1 36242E3E 00000000 35CC73D1
8D9389F9 3B131A05 00000002 176D55EF
21CE67EF D0B83FF2 00000000 21CE67EF
71D8FF2D CD58384E 00000000 71D8FF2D
4DC2C977 2BFA781A 00000001 21C8515D
0E319417 756E981A 00000000 0E319417
4C0368E7 89865A61 00000000 4C0368E7
BFA47F7A E5E0F246 00000000 BFA47F7A
B1434584 8D30F677 00000001 24124F0D
52C3EF01 3F9F2479 00000001 1324CA88
FA23EFB1 964D5AA7 00000001 63D6950A
29D31A28 A5BC491D 00000000 29D31A28
3EABE2DC 6B6DC6A6 00000000 3EABE2DC
0C17A4DB C19FBDD0 00000000 0C17A4DB
5402A203 4D9EA889 00000001 0663F97A
8ECCE517 58A6F17C 00000001 3625F39B
31FBFFE6 82EE1854 00000000 31FBFFE6
5338DBFA 8ED68D1D 00000000 5338DBFA
0EA76F70 1DA58186 00000000 0EA76F70
82B86DDD 7C23578B 00000001 06951652
A943D5C8 F062CCBE 00000000 A943D5C8
5E3D093E 18C86739 00000003 13E3D393
EC9C0C21 CE012467 00000001 1E9AE7BA
52B9BAC7 AB80B17D 00000000 52B9BAC7
B7D1AF65 690B80B4 00000001 4EC62EB1
9C94A119 4587233A 00000002 11865AA5
B6175634 4F010F4F 00000002 18153796
0C936473 DDD9D31B 00000000 0C936473
950D38E5 2359350A 00000004 07A864BD
602D1C08 5940DE13 00000001 06EC3DF5
F887EB9E 6B59C436 00000002 21D46332
959F3A11 D8726E7A 00000000 959F3A11
332A1E69 34A9BF6D 00000000 332A1E69
406E5F74 A71CC8C5 00000000 406E5F74
E4E2877D 85E68DEC 00000001 5EFBF991
2C185482 66AC1510 00000000 2C185482
42B31FDE 6226F370 00000000 42B31FDE
A2998A20 1D2F62B5 00000005 10AC9C97
89811589 53D065AE 00000001 35B0AFDB
2CFDDE6F F5C6EA2B 00000000 2CFDDE6F
CABD5865 9B1EDA55 00000001 2F9E7E10
40BC1E3B DE525D46 00000000 40BC1E3B
38B689D6 C9FE2B01 00000000 38B689D6
A1F0308B DD4C4CB5 00000000 A1F0308B
5CBA2FAE 5C9ED14C 00000001 001B5E62
4C7EBEF5 F7D6786A 00000000 4C7EBEF5
727917C2 6DB55697 00000001 04C3C12B
44165B8A 570AA99E 00000000 44165B8A
8BAD713A B4BA66C7 00000000 8BAD713A
2AB0243F AAF770E0 00000000 2AB0243F
EC1EF07A C9AA7CCC 00000001 227473AE
8395FC3B 6D308CD4 00000001 16656F67
BD1AB040 9C3473B0 00000001 20E63C90
F5E331CC 0EC34350 00000010 09AEFCCC
24A875C1 A0DD1AAB 00000000 24A875C1
C3729024 0666D67D 0000001E 03656D7E
7BB59751 D2691DD5 00000000 7BB59751
6BD6BEA1 68763628 00000001 03608879
FC1EA6CD 3F5B575B 00000003 3E0CA0BC
CA3A3C4F CEBD1A28 00000000 CA3A3C4F
F1CF9D82 63EB1B8B 00000002 29F9666C
434967EC D19DC98C 00000000 434967EC
C531CDBC 93CF57A3 00000001 31627619
0EECA56D DE82EAA1 00000000 0EECA56D
23960828 61141E72 00000000 23960828
B0AF6FFE AB28EB00 00000001 058684FE
B20838A9 D7FD131B 00000000 B20838A9
E8FA3B0F E2102FA9 00000001 06EA0B66
7D097B1B F6E27076 00000000 7D097B1B
F692B2D8 3BFECD34 00000004 06977E08
02296D56 C5F2DF69 00000000 02296D56
0DEB2FAA 48D275B1 00000000 0DEB2FAA
03E15C6E 3F4164E4 00000000 03E15C6E
A7DA6F8B 85BC2CB5 00000001 221E42D6
13422D5D B4E63EE7 00000000 13422D5D
B698C86D 8E9F181C 00000001 27F9B051
2DE564E0 33874575 00000000 2DE564E0
BD5B6744 A068D4AE 00000001 1CF29296
AB670CC3 4DF964DE 00000002 0F744307
4306E0F5 F50B7341 00000000 4306E0F5
CCE033C6 2CA5940D 00000004 1A49E392
ADE9DF3B 6864AB9D 00000001 4585339E
8A251903 AA456028 00000000 8A251903
22DC3749 0FFB14B6 00000002 02E60DDD
B48A0912 912C61E0 00000001 235DA732
4593F824 B8BC8F58 00000000 4593F824
C6D6E0BF 92871D42 00000001 344FC37D
01AF1610 46210193 00000000 01AF1610
D699E74C F62540A2 00000000 D699E74C
21734BBC 3BFC802D 00000000 21734BBC
CC37A314 0A98B125 00000013 02E27D55
9E4626A1 97CFE1E0 00000001 067644C1
7E040393 9864F289 00000000 7E040393
7974793D 8CC4C756 00000000 7974793D
F5F9B3E1 DB2F86B2 00000001 1ACA2D2F
D7A087A3 70671A6E 00000001 67396D35
BE01C96C 30AAF596 00000003 2C00E8AA
A9035917 2B15DA6E 00000003 27C1C9CD
11F33C21 959752D8 00000000 11F33C21
53BD7703 DB996E53 00000000 53BD7703
48E13CD5 5AC81A13 00000000 48E13CD5
1F9F3AA4 B85F14E6 00000000 1F9F3AA4
B061D2CA 9CDB70CC 00000001 138661FE
5E119D1B 44FBFF49 00000001 19159DD2
83CC46A3 E7BA81D7 00000000 83CC46A3
CE5A627A 1793202E 00000008 11C1610A
0B2AB130 52D69107 00000000 0B2AB130
38824E42 8DEFBB62 00000000 38824E42
CC892CDD 9334F6BC 00000001 39543621
1174A953 3E866BE4 00000000 1174A953
A2FBF3DD 7CF54F9C 00000001 2606A441
71E5E5F7 D7F9239B 00000000 71E5E5F7
2FBB8DD6 1AB5F12A 00000001 15059CAC
23EF8D55 7B1D24AD 00000000 23EF8D55
BF9A6460 487B8AE1 00000002 2EA34E9E
DDA9EF42 FF6884B5 00000000 DDA9EF42
E573C97B 6B83D7A8 00000002 0E6C1A2B
CB5417DD 64AB5FBE 00000002 01FD5861
3ACB174B 8441EC79 00000000 3ACB174B
AB9E45E0 0D9EC831 0000000C 082CE394
855B40C9 7C2EE3CB 00000001 092C5CFE
6A0D4A95 C2CFF209 00000000 6A0D4A95
78D4D3EC A20AB1B2 00000000 78D4D3EC
148227C4 BE517E8F 00000000 148227C4
70D6B8CB 1DBE5A61 00000003 179BA9A8
5008B127 A252A23B 00000000 5008B127
8A3752F3 2E0BB794 00000003 00142C37
3E5FCD00 2C58BA3D 00000001 120712C3
848115E0 EC61986B 00000000 848115E0
CDA3083E F600420E 00000000 CDA3083E
E8B647EC 750BF944 00000001 73AA4EA8
F9760BAE CA1209E0 00000001 2F6401CE
A70D8B6B 3A1D5622 00000002 32D2DF27
53F6E633 91214F55 00000000 53F6E633
D65540CF 8600E360 00000001 50545D6F
FBE8DA58 DB10F032 00000001 20D7EA26
B5E2ECAB 1EF8B69B 00000005 1B075BA4
6BC9F4E6 BC076858 00000000 6BC9F4E6
9E370746 07BE8CA3 00000014 03540A8A
C8FEF194 35C54F8D 00000003 27AF02ED
73FD91B9 BB86FD1A 00000000 73FD91B9
90E5FEB6 FA0E96FA 00000000 90E5FEB6
4B3F651A 4366C1A8 00000001 07D8A372
F4445DA5 B21E051F 00000001 42265886
2B304D30 B6D6297D 00000000 2B304D30
C0B2391E B527F16B 00000001 0B8A47B3
32C513AE 213C8F67 00000001 11888447
52AEA8ED 8FAF3D62 00000000 52AEA8ED
94242B0D A825E95B 00000000 94242B0D
9DB4479E 9F415AEB 00000000 9DB4479E
71D052FF E3EA74B5 00000000 71D052FF
F3E22836 89207B51 00000001 6AC1ACE5
8F9E7339 3DEDA884 00000002 13C32231
E26B74BD D95DF31E 00000001 090D819F
1978544D 53BF4554 00000000 1978544D
AAF2AC24 E4FB4735 00000000 AAF2AC24
52D46FEF 9EB7A145 00000000 52D46FEF
8B6F762A 85480959 00000001 06276CD1
57262789 2FAAACDD 00000001 277B7AAC
92BF475F FD851227 00000000 92BF475F
BE0B8ED4 71EAB8E3 00000001 4C20D5F1
D64E8CAE 116C8819 0000000C 05382B82
3A86C64E F5D511C3 00000000 3A86C64E
3A7A9031 F9D3E5D2 00000000 3A7A9031
3D50A3FD B60CCE32 00000000 3D50A3FD
